CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP
2023-02-10 00:00:00.000000,KOTA KINABALU,31,Micro,Manufacturing,993.03,0,1,0,1377.15,2023-02-23 00:00:00.000000,Digital Marketing,13.0,2023,25-34 yo
2022-04-14 00:00:00.000000,KUALA LUMPUR,30,Small,Motor Vehicles Repair,54288.16000000002,0,0,21,26827.56714285714,2022-05-19 00:00:00.000000,Employee Referrals,35.0,2022,25-34 yo
2023-01-29 00:00:00.000000,KUALA LUMPUR,35,Micro,Professional Activities,1093.86,0,1,0,1721.44,2023-03-28 00:00:00.000000,Digital Marketing,58.0,2023,35-44 yo
2023-03-29 00:00:00.000000,IPOH,45,Micro,Motor Vehicles Repair,900.19,0,1,0,1377.15,2023-04-07 00:00:00.000000,Digital Marketing,9.0,2023,45-54 yo
2022-01-04 00:00:00.000000,SUNGAI BESI,38,Small,Motor Vehicles Repair,20885.73,0,2,0,15649.41,2022-01-27 00:00:00.000000,Digital Marketing,23.0,2022,35-44 yo
2021-11-26 00:00:00.000000,JOHOR BAHRU,45,Small,Human Health and Social Work Activities,1168.34,0,1,0,1564.94,2021-12-16 00:00:00.000000,Platform Partners,20.0,2021,45-54 yo
2019-10-15 00:00:00.000000,PUCHONG,47,Small,Electricity,54104.4,0,3,0,18779.293333333335,2020-10-12 00:00:00.000000,Offline Marketing,363.0,2019,45-54 yo
2022-06-27 00:00:00.000000,KLANG,29,Small,Motor Vehicles Repair,18088.57,0,2,0,15962.404999999999,2022-07-22 00:00:00.000000,Employee Referrals,25.0,2022,25-34 yo
2022-06-27 00:00:00.000000,KOTA KINABALU,30,Small,Construction,5885.58,1,1,0,7824.71,2022-07-04 00:00:00.000000,Digital Marketing,7.0,2022,25-34 yo
2023-03-15 00:00:00.000000,KUALA LUMPUR,65,Medium,Education,53928.76,0,2,0,68857.42,2023-03-30 00:00:00.000000,Brokers,15.0,2023,65+ yo
2022-07-20 00:00:00.000000,ISKANDAR PUTERI,34,Micro,F&B,6047.7,0,3,0,4694.82,2022-08-01 00:00:00.000000,Platform Partners,12.0,2022,25-34 yo
2022-12-05 00:00:00.000000,CHERAS,29,Medium,Motor Vehicles Repair,28798.33,0,1,0,31298.83,2022-12-12 00:00:00.000000,Others,7.0,2022,25-34 yo
2022-10-18 00:00:00.000000,SHAH ALAM,36,Small,"Agriculture, Forestry and Fishing",5625.69,0,1,0,6259.77,2022-11-07 00:00:00.000000,Organic,20.0,2022,35-44 yo
2021-03-02 00:00:00.000000,KUALA LUMPUR,38,Small,F&B,1760.67,0,1,0,3129.88,2021-03-26 00:00:00.000000,Platform Partners,24.0,2021,35-44 yo
2022-05-05 00:00:00.000000,KLANG,43,Small,Motor Vehicles Repair,6428.2,0,2,0,5633.79,2022-05-20 00:00:00.000000,Employee Referrals,15.0,2022,35-44 yo
2022-08-03 00:00:00.000000,SERI KEMBANGAN,40,Small,Motor Vehicles Repair,22388.52,0,3,0,17089.16,2022-09-12 00:00:00.000000,Organic,40.0,2022,35-44 yo
2022-08-03 00:00:00.000000,BATU PAHAT,30,Micro,Manufacturing,576.49,1,1,0,1158.06,2022-08-15 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo
2023-03-07 00:00:00.000000,KAJANG,36,Micro,Other Service Activities,1857.85,0,2,0,2410.01,2023-03-16 00:00:00.000000,Digital Marketing,9.0,2023,35-44 yo
2022-01-14 00:00:00.000000,KUALA LUMPUR,33,Micro,F&B,1921.47,0,2,0,1564.94,2022-01-25 00:00:00.000000,Digital Marketing,11.0,2022,25-34 yo
2023-07-10 00:00:00.000000,KAJANG,42,Medium,F&B,22359.21,0,1,0,55085.94,2023-08-04 00:00:00.000000,Brokers,25.0,2023,35-44 yo
2022-12-21 00:00:00.000000,BATU CAVES,38,Micro,Motor Vehicles Repair,1160.5,0,1,0,1564.94,2023-01-05 00:00:00.000000,Organic,15.0,2022,35-44 yo
2022-11-10 00:00:00.000000,TASEK GELUGOR,45,Medium,Motor Vehicles Repair,26243.89,1,1,0,68857.42,2023-04-05 00:00:00.000000,Platform Partners,146.0,2022,45-54 yo
2020-03-10 00:00:00.000000,SHAH ALAM,51,Small,F&B,16768.8,0,4,0,6259.764999999999,2020-03-16 00:00:00.000000,Employee Referrals,6.0,2020,45-54 yo
2023-05-05 00:00:00.000000,YONG PENG,37,Small,Motor Vehicles Repair,1136.62,0,0,2,8607.18,2023-05-22 00:00:00.000000,Digital Marketing,17.0,2023,35-44 yo
2021-09-13 00:00:00.000000,BATU GAJAH,41,Small,"Agriculture, Forestry and Fishing",1332.29,0,1,0,2378.71,2021-09-23 00:00:00.000000,Organic,10.0,2021,35-44 yo
2021-08-30 00:00:00.000000,BATU PAHAT,40,Small,F&B,9223.88,0,1,0,6259.77,2021-10-08 00:00:00.000000,Platform Partners,39.0,2021,35-44 yo
2022-10-13 00:00:00.000000,BUTTERWORTH,50,Small,Construction,6809.32,0,1,0,7824.71,2022-10-26 00:00:00.000000,Digital Marketing,13.0,2022,45-54 yo
2020-05-08 00:00:00.000000,SERI KEMBANGAN,40,Small,Motor Vehicles Repair,11136.53,0,2,0,5477.295,2021-11-15 00:00:00.000000,Platform Partners,556.0,2020,35-44 yo
2020-02-05 00:00:00.000000,PUCHONG,41,Small,Water Supply,128729.54,0,2,0,31298.83,2020-02-12 00:00:00.000000,Offline Marketing,7.0,2020,35-44 yo
2019-04-14 00:00:00.000000,PUCHONG,39,Small,Motor Vehicles Repair,23482.97,0,3,0,9389.646666666667,2019-04-19 00:00:00.000000,Platform Partners,5.0,2019,35-44 yo
2022-08-17 00:00:00.000000,ALOR SETAR,31,Micro,Motor Vehicles Repair,3858.87,0,2,0,4053.2000000000003,2022-08-25 00:00:00.000000,Organic,8.0,2022,25-34 yo
2023-02-02 00:00:00.000000,CHERAS,35,Small,Financial Services,4737.07,0,1,0,6541.46,2023-02-16 00:00:00.000000,Organic,14.0,2023,35-44 yo
2021-08-16 00:00:00.000000,KANGAR,32,Small,F&B,3369.15,0,2,0,2691.7,2021-09-06 00:00:00.000000,Platform Partners,21.0,2021,25-34 yo
2022-09-18 00:00:00.000000,TAMPIN,36,Small,Motor Vehicles Repair,9244.62,1,1,0,14397.46,2022-09-26 00:00:00.000000,Employee Referrals,8.0,2022,35-44 yo
2021-02-21 00:00:00.000000,JOHOR BAHRU,32,Micro,Manufacturing,2540.98,0,2,0,2190.92,2022-03-16 00:00:00.000000,Organic,388.0,2021,25-34 yo
2022-07-18 00:00:00.000000,PETALING JAYA,51,Small,Manufacturing,45767.53,0,1,0,62597.66,2022-12-21 00:00:00.000000,Employee Referrals,156.0,2022,45-54 yo
2022-09-14 00:00:00.000000,SUBANG JAYA,52,Small,Motor Vehicles Repair,15863.35,0,2,0,15649.41,2022-10-13 00:00:00.000000,Organic,29.0,2022,45-54 yo
2021-01-14 00:00:00.000000,MELAKA,32,Small,Manufacturing,14639.62,0,1,0,15649.41,2021-01-25 00:00:00.000000,Organic,11.0,2021,25-34 yo
2023-01-10 00:00:00.000000,MUAR,38,Micro,Motor Vehicles Repair,1310.08,0,1,0,1721.44,2023-03-03 00:00:00.000000,Organic,52.0,2023,35-44 yo
2022-12-14 00:00:00.000000,KOTA BHARU,27,Small,Motor Vehicles Repair,1584.73,1,1,0,2816.89,2023-01-10 00:00:00.000000,Brokers,27.0,2022,25-34 yo
2022-10-26 00:00:00.000000,SHAH ALAM,29,Micro,Motor Vehicles Repair,1646.74,1,1,0,2973.39,2022-11-02 00:00:00.000000,Organic,7.0,2022,25-34 yo
2023-01-07 00:00:00.000000,SHAH ALAM,41,Medium,Motor Vehicles Repair,35315.12,1,1,0,62597.66,2023-01-27 00:00:00.000000,Brokers,20.0,2023,35-44 yo
2022-06-02 00:00:00.000000,BUTTERWORTH,34,Small,Information and Communication,18941.78,0,2,0,15649.41,2022-06-14 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo
2021-02-18 00:00:00.000000,PETALING JAYA,41,Micro,Motor Vehicles Repair,5121.0,0,1,0,6259.77,2021-07-02 00:00:00.000000,Employee Referrals,134.0,2021,35-44 yo
2018-02-21 00:00:00.000000,SERI KEMBANGAN,40,Small,Motor Vehicles Repair,3321.14,0,1,0,3129.88,2021-10-29 00:00:00.000000,Digital Marketing,1346.0,2018,35-44 yo
2022-10-18 00:00:00.000000,SENAWANG,45,Medium,F&B,7711.4,1,1,0,20719.82,2022-11-02 00:00:00.000000,Brokers,15.0,2022,45-54 yo
2023-03-22 00:00:00.000000,SETIU,39,Micro,F&B,1014.46,0,1,0,1721.44,2023-04-04 00:00:00.000000,Platform Partners,13.0,2023,35-44 yo
2019-08-27 00:00:00.000000,PETALING JAYA,37,Small,Motor Vehicles Repair,27449.72,0,2,0,21909.18,2019-09-04 00:00:00.000000,Organic,8.0,2019,35-44 yo
2022-04-29 00:00:00.000000,SEREMBAN,30,Small,Manufacturing,1715.09,1,1,0,3129.88,2022-05-13 00:00:00.000000,Digital Marketing,14.0,2022,25-34 yo
2023-11-07 00:00:00.000000,KUALA LUMPUR,39,Small,Information and Communication,591.4,0,1,0,2065.72,2023-11-17 00:00:00.000000,Organic,10.0,2023,35-44 yo
2021-09-19 00:00:00.000000,KUALA LIPIS,36,Small,Motor Vehicles Repair,3337.71,0,2,0,2816.89,2022-09-28 00:00:00.000000,Organic,374.0,2021,35-44 yo
2022-06-26 00:00:00.000000,BANDAR PENAWAR,23,Small,Motor Vehicles Repair,1483.2299999999998,1,0,7,3085.1699999999996,2022-11-21 00:00:00.000000,Organic,148.0,2022,18-24 yo
2023-02-16 00:00:00.000000,SENAWANG,38,Small,Construction,9499.12,0,1,0,7574.32,2023-03-08 00:00:00.000000,Digital Marketing,20.0,2023,35-44 yo
2022-12-07 00:00:00.000000,KUALA LUMPUR,33,Micro,F&B,2295.13,1,1,0,3818.46,2022-12-19 00:00:00.000000,Platform Partners,12.0,2022,25-34 yo
2022-08-01 00:00:00.000000,JOHOR BAHRU,32,Small,Motor Vehicles Repair,956.49,0,1,0,2190.92,2022-08-08 00:00:00.000000,Employee Referrals,7.0,2022,25-34 yo
2023-02-20 00:00:00.000000,SG PETANI,30,Small,Motor Vehicles Repair,8980.56,0,2,0,9984.33,2023-03-02 00:00:00.000000,Sales Force,10.0,2023,25-34 yo
2022-09-28 00:00:00.000000,IPOH,23,Micro,F&B,7025.39,1,1,0,7668.21,2022-10-27 00:00:00.000000,Referral Partners,29.0,2022,18-24 yo
2023-05-14 00:00:00.000000,Klang,35,Medium,F&B,21703.25,0,1,0,33395.85,2023-05-26 00:00:00.000000,Brokers,12.0,2023,35-44 yo
2022-07-07 00:00:00.000000,PUCHONG,47,Small,Human Health and Social Work Activities,12983.72,0,1,0,15649.41,2022-08-17 00:00:00.000000,Organic,41.0,2022,45-54 yo
2021-10-13 00:00:00.000000,PENAMPANG,37,Micro,Motor Vehicles Repair,5492.79,1,1,0,9389.65,2021-12-21 00:00:00.000000,Organic,69.0,2021,35-44 yo
2020-12-09 00:00:00.000000,PUCHONG,37,Small,Motor Vehicles Repair,48549.20999999998,0,1,26,19045.91703703704,2022-01-25 00:00:00.000000,Digital Marketing,412.0,2020,35-44 yo
2022-08-25 00:00:00.000000,SEMENYIH,38,Small,Construction,11334.63,1,1,0,15962.4,2022-09-19 00:00:00.000000,Organic,25.0,2022,35-44 yo
2020-11-20 00:00:00.000000,MUAR,33,Micro,Motor Vehicles Repair,457.18,1,1,0,1564.94,2020-12-03 00:00:00.000000,Platform Partners,13.0,2020,25-34 yo
2022-03-14 00:00:00.000000,REMBAU,27,Small,Motor Vehicles Repair,15402.88,0,3,0,14679.15,2022-12-08 00:00:00.000000,Platform Partners,269.0,2022,25-34 yo
2022-12-06 00:00:00.000000,KOTA BHARU,26,Micro,Motor Vehicles Repair,1904.73,0,1,0,1877.93,2022-12-16 00:00:00.000000,Organic,10.0,2022,25-34 yo
2020-06-09 00:00:00.000000,IPOH,38,Medium,Motor Vehicles Repair,5519.43,1,2,0,4694.82,2020-06-19 00:00:00.000000,Employee Referrals,10.0,2020,35-44 yo
2023-02-20 00:00:00.000000,SEMENYIH,34,Small,Information and Communication,14106.79,1,1,0,34428.71,2023-03-15 00:00:00.000000,Referral Partners,23.0,2023,25-34 yo
2022-10-13 00:00:00.000000,KUALA LUMPUR,55,Small,Construction,23250.87,1,1,0,37996.78,2022-10-20 00:00:00.000000,Brokers,7.0,2022,55-64 yo
2023-11-16 00:00:00.000000,penampang,36,Small,F&B,1903.55,0,1,0,6541.46,2023-11-22 00:00:00.000000,Brokers,6.0,2023,35-44 yo
2021-08-27 00:00:00.000000,SENAWANG,38,Small,Motor Vehicles Repair,3207.42,1,2,0,3129.88,2022-04-27 00:00:00.000000,Referral Partners,243.0,2021,35-44 yo
2023-03-24 00:00:00.000000,BUKIT BARU,32,Micro,F&B,4807.79,0,2,0,6885.74,2023-04-11 00:00:00.000000,Brokers,18.0,2023,25-34 yo
2021-09-20 00:00:00.000000,PETALING JAYA,32,Small,Motor Vehicles Repair,10891.22,0,1,0,12519.53,2021-09-29 00:00:00.000000,Organic,9.0,2021,25-34 yo
2023-02-13 00:00:00.000000,LABUAN,33,Small,Administrative and Support Service Activities,19799.57,0,1,0,31330.13,2023-02-27 00:00:00.000000,Digital Marketing,14.0,2023,25-34 yo
2022-12-17 00:00:00.000000,ALOR SETAR,34,Small,Motor Vehicles Repair,8639.63,0,2,0,9389.65,2022-12-30 00:00:00.000000,Organic,13.0,2022,25-34 yo
2023-03-13 00:00:00.000000,JOHOR BAHRU,29,Micro,Storage,2009.95,1,1,0,3787.16,2023-03-27 00:00:00.000000,Digital Marketing,14.0,2023,25-34 yo
2023-03-02 00:00:00.000000,PUCHONG,31,Small,Motor Vehicles Repair,10903.68,1,1,0,23411.52,2023-03-20 00:00:00.000000,Referral Partners,18.0,2023,25-34 yo
2022-11-17 00:00:00.000000,KUALA TERENGGANU,30,Small,Motor Vehicles Repair,1381.46,0,1,0,3129.88,2022-11-30 00:00:00.000000,Digital Marketing,13.0,2022,25-34 yo
2023-02-07 00:00:00.000000,KOTA KINABALU,29,Small,Administrative and Support Service Activities,2827.18,0,1,0,4475.73,2023-02-20 00:00:00.000000,Digital Marketing,13.0,2023,25-34 yo
2021-10-12 00:00:00.000000,JOHOR BAHRU,43,Small,F&B,4941.36,0,2,0,2503.91,2021-10-18 00:00:00.000000,Platform Partners,6.0,2021,35-44 yo
2019-01-14 00:00:00.000000,BANDAR BARU BANGI,51,Small,Construction,7318.91,0,2,0,6259.77,2019-03-22 00:00:00.000000,Organic,67.0,2019,45-54 yo
2020-04-29 00:00:00.000000,PUCHONG,44,Small,Motor Vehicles Repair,5374.37,0,1,0,7824.71,2020-05-08 00:00:00.000000,Organic,9.0,2020,35-44 yo
2023-03-13 00:00:00.000000,ALOR SETAR,45,Small,Financial Services,2691.31,1,1,0,4475.73,2023-03-27 00:00:00.000000,Organic,14.0,2023,45-54 yo
2022-06-21 00:00:00.000000,SITIAWAN,31,Small,Motor Vehicles Repair,14736.3,0,2,0,10891.994999999999,2022-07-04 00:00:00.000000,Digital Marketing,13.0,2022,25-34 yo
2021-08-16 00:00:00.000000,MELAKA,26,Small,Information and Communication,4240.09,0,1,0,6259.77,2021-10-20 00:00:00.000000,Organic,65.0,2021,25-34 yo
2023-03-07 00:00:00.000000,KLANG,47,Small,Motor Vehicles Repair,17124.09,1,1,0,34428.71,2023-03-21 00:00:00.000000,Brokers,14.0,2023,45-54 yo
2023-03-30 00:00:00.000000,HULU LANGAT,40,Micro,Manufacturing,1380.81,0,1,0,2065.72,2023-04-12 00:00:00.000000,Digital Marketing,13.0,2023,35-44 yo
2022-06-28 00:00:00.000000,KUALA LUMPUR,48,Small,F&B,1691.76,0,1,0,1564.94,2022-07-13 00:00:00.000000,Employee Referrals,15.0,2022,45-54 yo
2023-01-08 00:00:00.000000,PETALING JAYA,25,Micro,Administrative and Support Service Activities,1201.15,1,1,0,1564.94,2023-01-16 00:00:00.000000,Organic,8.0,2023,25-34 yo
2021-02-28 00:00:00.000000,PUTRAJAYA,30,Small,F&B,12868.06,0,1,0,15649.41,2021-03-05 00:00:00.000000,Platform Partners,5.0,2021,25-34 yo
2021-05-31 00:00:00.000000,MENGLEMBU,39,Small,Manufacturing,36635.78,0,2,0,17809.03,2022-01-26 00:00:00.000000,Digital Marketing,240.0,2021,35-44 yo
2023-02-16 00:00:00.000000,PELABUHAN KLANG,28,Micro,F&B,5525.05,0,1,0,6885.74,2023-03-02 00:00:00.000000,Digital Marketing,14.0,2023,25-34 yo
2022-11-17 00:00:00.000000,GELANG PATAH,36,Medium,Motor Vehicles Repair,11178.84,0,1,0,12519.53,2022-12-06 00:00:00.000000,Digital Marketing,19.0,2022,35-44 yo
2022-02-26 00:00:00.000000,KUANTAN,48,Small,Motor Vehicles Repair,2695.330000000001,1,0,13,2946.9092307692313,2022-03-31 00:00:00.000000,Digital Marketing,33.0,2022,45-54 yo
2022-05-09 00:00:00.000000,KUALA LUMPUR,46,Micro,Other Service Activities,1052.81,0,1,0,1251.95,2022-06-07 00:00:00.000000,Employee Referrals,29.0,2022,45-54 yo
2022-03-16 00:00:00.000000,BANDAR PUNCAK ALAM,30,Small,Motor Vehicles Repair,9374.03,0,1,0,9389.65,2022-07-14 00:00:00.000000,Digital Marketing,120.0,2022,25-34 yo
2021-12-23 00:00:00.000000,KOTA BHARU,29,Small,Motor Vehicles Repair,33082.76,0,3,0,17736.00333333333,2022-01-05 00:00:00.000000,Employee Referrals,13.0,2021,25-34 yo
2021-05-10 00:00:00.000000,KUCHING,40,Small,Motor Vehicles Repair,10819.040000000003,2,1,10,8393.777272727273,2021-05-25 00:00:00.000000,Organic,15.0,2021,35-44 yo
2023-04-04 00:00:00.000000,ALOR SETAR,37,Small,Manufacturing,54814.21,0,1,0,68857.42,2023-04-17 00:00:00.000000,Organic,13.0,2023,35-44 yo
2022-08-18 00:00:00.000000,SEGAMBUT,31,Small,F&B,54172.30000000002,0,3,14,25434.898235294124,2022-09-01 00:00:00.000000,Employee Referrals,14.0,2022,25-34 yo
2021-11-15 00:00:00.000000,KUALA LUMPUR,40,Medium,Motor Vehicles Repair,18366.35,0,1,0,7824.71,2021-12-09 00:00:00.000000,Employee Referrals,24.0,2021,35-44 yo
2021-10-12 00:00:00.000000,ALOR SETAR,29,Small,Motor Vehicles Repair,3930.87,1,1,0,6541.46,2022-06-24 00:00:00.000000,Employee Referrals,255.0,2021,25-34 yo
2021-12-02 00:00:00.000000,SHAH ALAM,31,Micro,Motor Vehicles Repair,4750.49,0,2,0,3082.935,2021-12-16 00:00:00.000000,Employee Referrals,14.0,2021,25-34 yo
2019-01-16 00:00:00.000000,KUALA LUMPUR,42,Medium,Information and Communication,6413.79,0,1,0,7824.71,2019-02-20 00:00:00.000000,Organic,35.0,2019,35-44 yo
2021-11-29 00:00:00.000000,PADANG SERAI,27,Small,Motor Vehicles Repair,1148.91,1,1,0,3004.69,2022-07-04 00:00:00.000000,Organic,217.0,2021,25-34 yo
2021-03-02 00:00:00.000000,PANDAN,35,Micro,Motor Vehicles Repair,3294.51,1,1,0,5320.8,2021-03-09 00:00:00.000000,Others,7.0,2021,35-44 yo
2020-08-18 00:00:00.000000,DURIAN TUNGGAL,39,Small,Motor Vehicles Repair,19159.45,0,1,0,15649.41,2021-04-28 00:00:00.000000,Platform Partners,253.0,2020,35-44 yo
2023-09-25 00:00:00.000000,MELAKA,32,Small,Motor Vehicles Repair,3228.17,0,1,0,9295.75,2023-10-13 00:00:00.000000,Organic,18.0,2023,25-34 yo
2022-08-17 00:00:00.000000,KUALA LUMPUR,37,Micro,F&B,6092.4,1,1,0,7605.62,2022-09-05 00:00:00.000000,Platform Partners,19.0,2022,35-44 yo
2021-11-04 00:00:00.000000,TAWAU,34,Micro,Motor Vehicles Repair,5421.460000000003,0,0,24,3129.8799999999997,2021-12-07 00:00:00.000000,Digital Marketing,33.0,2021,25-34 yo
2020-09-03 00:00:00.000000,SEREMBAN,41,Small,F&B,7676.07,2,4,0,3442.87,2020-09-30 00:00:00.000000,Organic,27.0,2020,35-44 yo
2021-10-05 00:00:00.000000,KLANG,30,Small,Storage,1292.83,0,1,0,1564.94,2021-10-15 00:00:00.000000,Employee Referrals,10.0,2021,25-34 yo
2023-01-16 00:00:00.000000,PUTRAJAYA,37,Micro,Motor Vehicles Repair,7993.44,0,1,0,8951.46,2023-02-14 00:00:00.000000,Organic,29.0,2023,35-44 yo
2023-05-02 00:00:00.000000,PETALING JAYA,26,Small,Motor Vehicles Repair,8113.42,0,2,0,10328.61,2023-05-30 00:00:00.000000,Organic,28.0,2023,25-34 yo
2020-08-07 00:00:00.000000,CHERAS,29,Micro,Administrative and Support Service Activities,2061.08,1,1,0,2190.92,2022-09-21 00:00:00.000000,Digital Marketing,775.0,2020,25-34 yo
2023-03-30 00:00:00.000000,KAJANG,54,Small,Other Service Activities,5983.91,0,1,0,10328.61,2023-04-11 00:00:00.000000,Referral Partners,12.0,2023,45-54 yo
2022-08-19 00:00:00.000000,PENAMPANG,30,Micro,F&B,10017.19,0,1,0,12206.54,2022-08-29 00:00:00.000000,Platform Partners,10.0,2022,25-34 yo
2018-12-25 00:00:00.000000,PUNCAK ALAM,36,Small,Motor Vehicles Repair,21009.11,0,3,0,9389.65,2021-02-23 00:00:00.000000,Platform Partners,791.0,2018,35-44 yo
2022-11-09 00:00:00.000000,KULAI,31,Micro,F&B,769.56,0,1,0,938.96,2022-11-24 00:00:00.000000,Organic,15.0,2022,25-34 yo
2023-08-15 00:00:00.000000,KUCHING,42,Micro,Motor Vehicles Repair,2138.34,0,0,5,7511.719999999999,2023-08-30 00:00:00.000000,Organic,15.0,2023,35-44 yo
2022-08-25 00:00:00.000000,KUALA TERENGGANU,29,Micro,Other Service Activities,899.84,1,1,0,1752.73,2022-09-09 00:00:00.000000,Organic,15.0,2022,25-34 yo
2019-01-10 00:00:00.000000,KUALA LUMPUR,32,Small,Manufacturing,15712.11,1,2,0,9389.650000000001,2019-01-18 00:00:00.000000,Organic,8.0,2019,25-34 yo
2022-09-02 00:00:00.000000,KLANG,36,Small,Other Service Activities,18825.649999999998,1,0,12,21387.533333333336,2022-09-23 00:00:00.000000,Organic,21.0,2022,35-44 yo
2023-01-05 00:00:00.000000,Petaling Jaya,41,Medium,Financial Services,23361.51,0,2,0,25039.06,2023-01-17 00:00:00.000000,Organic,12.0,2023,35-44 yo
2021-08-30 00:00:00.000000,SEREMBAN,41,Small,F&B,3841.89,0,1,0,4694.82,2021-09-06 00:00:00.000000,Platform Partners,7.0,2021,35-44 yo
2022-02-24 00:00:00.000000,IPOH,40,Small,Motor Vehicles Repair,5964.49,1,1,0,6259.77,2022-08-18 00:00:00.000000,EDMs,175.0,2022,35-44 yo
2022-08-18 00:00:00.000000,KUALA PILAH,31,Small,F&B,6067.68,0,2,0,6259.77,2023-01-04 00:00:00.000000,Digital Marketing,139.0,2022,25-34 yo
2021-06-15 00:00:00.000000,KUALA LUMPUR,28,Small,F&B,13974.63,0,1,0,15649.41,2022-08-29 00:00:00.000000,Platform Partners,440.0,2021,25-34 yo
2023-01-14 00:00:00.000000,MELAKA,33,Micro,Motor Vehicles Repair,803.34,1,1,0,1721.44,2023-02-27 00:00:00.000000,Digital Marketing,44.0,2023,25-34 yo
2017-11-29 00:00:00.000000,KUALA LUMPUR,42,Small,Motor Vehicles Repair,27149.04,0,1,0,15649.41,2022-03-16 00:00:00.000000,Sales Force,1568.0,2017,35-44 yo
2021-06-14 00:00:00.000000,SEGAMAT,33,Micro,F&B,1540.73,0,1,0,1877.93,2021-06-28 00:00:00.000000,Platform Partners,14.0,2021,25-34 yo
2023-08-11 00:00:00.000000,Seremban,42,Micro,F&B,1407.19,0,1,0,3442.87,2023-08-23 00:00:00.000000,Brokers,12.0,2023,35-44 yo
2022-11-16 00:00:00.000000,SUNGAI BULOH,37,Small,F&B,8814.62,0,1,0,8137.7,2022-12-06 00:00:00.000000,Organic,20.0,2022,35-44 yo
2022-03-04 00:00:00.000000,ALOR SETAR,28,Small,Motor Vehicles Repair,13128.16,0,2,0,8294.185,2022-03-14 00:00:00.000000,Digital Marketing,10.0,2022,25-34 yo
2022-11-25 00:00:00.000000,RAWANG,35,Small,F&B,15599.31,0,1,0,15649.41,2022-12-02 00:00:00.000000,EDMs,7.0,2022,35-44 yo
2022-11-07 00:00:00.000000,SHAH ALAM,31,Micro,Manufacturing,2840.51,0,1,0,3129.88,2023-01-06 00:00:00.000000,Organic,60.0,2022,25-34 yo
2022-12-14 00:00:00.000000,KUALA LUMPUR,37,Micro,Motor Vehicles Repair,1528.71,0,1,0,5164.31,2023-11-07 00:00:00.000000,Organic,328.0,2022,35-44 yo
2021-07-05 00:00:00.000000,SIBU,38,Micro,F&B,4249.58,0,2,0,2566.505,2021-08-03 00:00:00.000000,Platform Partners,29.0,2021,35-44 yo
2022-12-06 00:00:00.000000,GELANG PATAH,33,Small,Manufacturing,7501.42,0,2,0,7824.71,2022-12-15 00:00:00.000000,Organic,9.0,2022,25-34 yo
2023-10-30 00:00:00.000000,AMPANG,27,Medium,Motor Vehicles Repair,9799.88,0,1,0,34428.71,2023-11-21 00:00:00.000000,Borrower Referrals,22.0,2023,25-34 yo
2023-01-20 00:00:00.000000,SEPANG,48,Small,Motor Vehicles Repair,16583.12,0,1,0,26854.39,2023-02-08 00:00:00.000000,Organic,19.0,2023,45-54 yo
2021-11-22 00:00:00.000000,GEORGETOWN,38,Micro,F&B,2571.48,0,1,0,3129.88,2021-12-02 00:00:00.000000,Platform Partners,10.0,2021,35-44 yo
2021-04-20 00:00:00.000000,ARAU,38,Small,F&B,22515.16,1,2,0,15649.41,2021-05-12 00:00:00.000000,Organic,22.0,2021,35-44 yo
2022-12-01 00:00:00.000000,TAWAU,37,Micro,Motor Vehicles Repair,1715.04,1,1,0,3129.88,2022-12-08 00:00:00.000000,Organic,7.0,2022,35-44 yo
2022-09-28 00:00:00.000000,NIBONG TEBAL,30,Small,Motor Vehicles Repair,9465.04,0,1,0,10015.62,2022-10-04 00:00:00.000000,Digital Marketing,6.0,2022,25-34 yo
2020-02-24 00:00:00.000000,KUALA LUMPUR,36,Micro,Manufacturing,7366.390000000001,0,5,0,3004.686,2020-02-28 00:00:00.000000,Organic,4.0,2020,35-44 yo
2023-03-13 00:00:00.000000,KUALA LUMPUR,30,Small,F&B,12386.11,0,1,0,17214.36,2023-03-24 00:00:00.000000,Organic,11.0,2023,25-34 yo
2022-06-03 00:00:00.000000,TUN RAZAK EXCHANGE,32,Medium,Information and Communication,42210.0,0,1,0,68857.42,2023-03-13 00:00:00.000000,Sales Force,283.0,2022,25-34 yo
2021-11-24 00:00:00.000000,KAJANG,24,Small,F&B,3010.93,0,1,0,2503.91,2021-12-10 00:00:00.000000,Platform Partners,16.0,2021,18-24 yo
2020-12-08 00:00:00.000000,HULU LANGAT,53,Small,Professional Activities,7896.839999999999,0,5,0,2503.9060000000004,2020-12-11 00:00:00.000000,Digital Marketing,3.0,2020,45-54 yo
